Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
82,4.0,0.0,46.0,2.0,26.0,1448.0,0.0,2330.9490516470582,2330.9490516470582,0.0,202.04949426651,,,,,,,,,,,,,,,,1088.5586983764247,730.3960700446582,2304.951476966237,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,4.0,0.0,68.0,3.0,22.0,1470.0,0.0,1788.7616268838017,1788.7616268838017,0.0,204.02877354621887,,,,,,,,,,,,,,,,731.8745101112813,578.9667205774948,1774.4348224838377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,4.0,0.0,85.0,4.0,17.0,1487.0,0.0,1323.4254797989638,1323.4254797989638,0.0,205.64446020126343,,,,,,,,,,,,,,,,557.971995046565,449.00521292825727,1315.2552110942665,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,4.0,0.0,105.0,5.0,20.0,1507.0,0.0,1803.3963978730478,1803.3963978730478,0.0,207.4872658252716,,,,,,,,,,,,,,,,695.8469072546499,551.9028822405131,1791.2707304584135,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,4.0,0.0,125.0,6.0,20.0,1527.0,0.0,1428.0997622746152,1428.0997622746152,0.0,209.2594940662384,,,,,,,,,,,,,,,,495.37942620385394,489.77086960371645,1419.6117855360737,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,4.0,0.0,138.0,7.0,13.0,1540.0,0.0,965.1378103066975,965.1378103066975,0.0,210.67240929603577,,,,,,,,,,,,,,,,370.4467651852038,333.7172333958992,961.2832856449346,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,4.0,0.0,166.0,8.0,28.0,1568.0,0.0,2319.36793116946,2319.36793116946,0.0,213.0772614479065,,,,,,,,,,,,,,,,1026.584603257244,712.4774878756821,2292.916478757013,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,4.0,0.0,187.0,9.0,21.0,1589.0,0.0,1828.407160920097,1828.407160920097,0.0,215.05052399635315,,,,,,,,,,,,,,,,707.2593048365743,608.048914837908,1815.370085604133,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,4.0,0.0,199.0,10.0,12.0,1601.0,0.0,496.4232448672023,496.4232448672023,0.0,216.33567333221436,,,,,,,,,,,,,,,,179.2060775959104,173.3330659290787,494.76753947552686,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,4.0,0.0,213.0,11.0,14.0,1615.0,0.0,688.2139668189861,688.2139668189861,0.0,218.0853395462036,,,,,,,,,,,,,,,,169.91073954386553,209.97768100954397,686.5217382035754,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,4.0,0.0,239.0,12.0,26.0,1641.0,0.0,2004.7057348258763,2004.7057348258763,0.0,220.3980438709259,,,,,,,,,,,,,,,,809.6611681378043,666.8180143083749,1985.6401846389324,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,4.0,0.0,258.0,13.0,19.0,1660.0,0.0,1302.94193345234,1302.94193345234,0.0,222.15272045135498,,,,,,,,,,,,,,,,365.38344948350243,410.9164652342541,1297.2969448570104,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,4.0,0.0,274.0,14.0,16.0,1676.0,0.0,1181.0977445495398,1181.0977445495398,0.0,223.74746537208557,,,,,,,,,,,,,,,,468.6174030535631,420.3194350626934,1174.7746407414243,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,4.0,0.0,287.0,15.0,13.0,1689.0,0.0,867.6529496264085,867.6529496264085,0.0,225.04633712768555,,,,,,,,,,,,,,,,263.25021778756525,266.74026569866663,865.0957925877576,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,4.0,0.0,302.0,16.0,15.0,1704.0,0.0,897.0799379273609,897.0799379273609,0.0,226.5531177520752,,,,,,,,,,,,,,,,324.11176192426785,309.18294121702206,893.1113728713684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,4.0,0.0,314.0,17.0,12.0,1716.0,0.0,597.7209515147026,597.7209515147026,0.0,227.87584519386292,,,,,,,,,,,,,,,,242.0149116029344,198.50501630082852,595.4121847602275,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,4.0,0.0,328.0,18.0,14.0,1730.0,0.0,934.1112525143491,934.1112525143491,0.0,229.25595927238464,,,,,,,,,,,,,,,,282.50164934027174,288.8959515046052,931.0873167403256,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,4.0,0.0,351.0,19.0,23.0,1753.0,0.0,1718.176123559343,1718.176123559343,0.0,231.31214904785156,,,,,,,,,,,,,,,,565.1509545225218,559.8641206858555,1706.8845361414667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,4.0,0.0,373.0,20.0,22.0,1775.0,0.0,2435.0121502886564,2435.0121502886564,0.0,233.26404762268066,,,,,,,,,,,,,,,,1027.9052743167467,766.9607768936405,2414.8130473009896,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,5.0,0.0,20.0,1.0,20.0,1795.0,0.0,1624.293172486189,1624.293172486189,0.0,245.73603415489197,,,,,,,,,,,,,,,,670.506507822912,573.2985779076397,1612.4955378675984,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,5.0,0.0,37.0,2.0,17.0,1812.0,0.0,1498.0460689287556,1498.0460689287556,0.0,247.35914373397827,,,,,,,,,,,,,,,,540.0118562054893,481.26832199346086,1490.3562235968593,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,5.0,0.0,65.0,3.0,28.0,1840.0,0.0,2408.3862507586064,2408.3862507586064,0.0,250.0929093360901,,,,,,,,,,,,,,,,1002.8375539243091,760.5766415360051,2382.6894887374638,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,5.0,0.0,80.0,4.0,15.0,1855.0,0.0,926.3765703531265,926.3765703531265,0.0,251.6385772228241,,,,,,,,,,,,,,,,385.7977645823383,319.2495526776705,921.5111149993907,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,5.0,0.0,96.0,5.0,16.0,1871.0,0.0,1824.491927549281,1824.491927549281,0.0,253.24400115013123,,,,,,,,,,,,,,,,736.3357247547763,628.7403258381365,1814.5250810342388,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,5.0,0.0,120.0,6.0,24.0,1895.0,0.0,2415.25159420968,2415.25159420968,0.0,255.3474292755127,,,,,,,,,,,,,,,,982.9404170144575,748.1246486131653,2394.055079280614,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,5.0,0.0,133.0,7.0,13.0,1908.0,0.0,1003.8331387557809,1003.8331387557809,0.0,256.7281150817871,,,,,,,,,,,,,,,,372.6297073813867,315.9744807167176,999.9889415013241,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,5.0,0.0,156.0,8.0,23.0,1931.0,0.0,2066.3918536087267,2066.3918536087267,0.0,258.7307605743408,,,,,,,,,,,,,,,,646.0911692920596,672.9178137969558,2053.5853420570656,-0.01565754866710634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,5.0,0.0,187.0,9.0,31.0,1962.0,0.0,2635.489929742066,2635.489929742066,0.0,261.29705142974854,,,,,,,,,,,,,,,,1059.511571040405,767.4737086801125,2605.2503213611735,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,5.0,0.0,208.0,10.0,21.0,1983.0,0.0,934.1359717204026,934.1359717204026,0.0,263.2207758426666,,,,,,,,,,,,,,,,303.4448415920327,264.2477919586244,928.6923223693393,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,5.0,0.0,226.0,11.0,18.0,2001.0,0.0,925.6662405177972,925.6662405177972,0.0,264.9757308959961,,,,,,,,,,,,,,,,242.63115171107074,320.9582023540591,922.2211008878858,-0.10537243035406894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,5.0,0.0,240.0,12.0,14.0,2015.0,0.0,1095.3346843476488,1095.3346843476488,0.0,266.3572292327881,,,,,,,,,,,,,,,,443.17197003770315,378.1391324484077,1090.2204972643856,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,5.0,0.0,256.0,13.0,16.0,2031.0,0.0,1264.7040114602305,1264.7040114602305,0.0,267.90954756736755,,,,,,,,,,,,,,,,493.8225109753118,416.2634715898752,1258.0609121968228,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,5.0,0.0,272.0,14.0,16.0,2047.0,0.0,1085.769581526232,1085.769581526232,0.0,269.7558813095093,,,,,,,,,,,,,,,,369.5804294656346,345.30545650522487,1080.937231886669,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,5.0,0.0,286.0,15.0,14.0,2061.0,0.0,967.0759538467646,967.0759538467646,0.0,271.30869364738464,,,,,,,,,,,,,,,,312.0355889132746,301.598297653743,963.6711267287076,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,5.0,0.0,298.0,16.0,12.0,2073.0,0.0,891.0745802880971,891.0745802880971,0.0,272.6335229873657,,,,,,,,,,,,,,,,297.9693315455139,289.62050152599784,888.3873356451959,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,5.0,0.0,310.0,17.0,12.0,2085.0,0.0,649.1062038447349,649.1062038447349,0.0,273.90844106674194,,,,,,,,,,,,,,,,207.886336331217,204.94423292256542,647.2588266353955,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,5.0,0.0,321.0,18.0,11.0,2096.0,0.0,639.6150882585139,639.6150882585139,0.0,275.1401946544647,,,,,,,,,,,,,,,,218.90605056407531,218.96901481695164,637.8449666689779,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,5.0,0.0,339.0,19.0,18.0,2114.0,0.0,1071.0675240148457,1071.0675240148457,0.0,276.8187713623047,,,,,,,,,,,,,,,,233.80409682427106,321.2505319578492,1067.9269772492578,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,5.0,0.0,360.0,20.0,21.0,2135.0,0.0,1463.6225819453568,1463.6225819453568,0.0,278.78772473335266,,,,,,,,,,,,,,,,559.7935344571009,471.155730582599,1453.3202379597176,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,6.0,0.0,21.0,1.0,21.0,2156.0,0.0,1360.6574596602547,1360.6574596602547,0.0,290.1289622783661,,,,,,,,,,,,,,,,467.7232827039507,394.245727496483,1352.1874581816535,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,6.0,0.0,36.0,2.0,15.0,2171.0,0.0,1276.3045863878604,1276.3045863878604,0.0,291.6013431549072,,,,,,,,,,,,,,,,437.1242424882217,441.0015342476163,1271.0187414920292,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,6.0,0.0,53.0,3.0,17.0,2188.0,0.0,1214.944771997077,1214.944771997077,0.0,293.22857093811035,,,,,,,,,,,,,,,,391.6396107230952,360.7720792066293,1209.496395009794,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,6.0,0.0,70.0,4.0,17.0,2205.0,0.0,933.6744166987604,933.6744166987604,0.0,294.88377571105957,,,,,,,,,,,,,,,,321.4308265158227,310.44840105200046,929.1392318798712,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,6.0,0.0,91.0,5.0,21.0,2226.0,0.0,1899.806432243631,1899.806432243631,0.0,296.7805597782135,,,,,,,,,,,,,,,,869.1063277189851,628.5740223888026,1883.4386379995321,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,6.0,0.0,109.0,6.0,18.0,2244.0,0.0,2161.987507325718,2161.987507325718,0.0,298.40573954582214,,,,,,,,,,,,,,,,978.4306492124534,693.3925364108595,2146.5222779178116,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,6.0,0.0,122.0,7.0,13.0,2257.0,0.0,1031.5736911115994,1031.5736911115994,0.0,299.7429156303406,,,,,,,,,,,,,,,,352.27223044045365,382.5879364118616,1028.0221742901635,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,6.0,0.0,141.0,8.0,19.0,2276.0,0.0,1313.9480632764598,1313.9480632764598,0.0,301.6688930988312,,,,,,,,,,,,,,,,393.83798014481044,383.3294401132929,1307.7729145682765,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,6.0,0.0,162.0,9.0,21.0,2297.0,0.0,1282.3598196684309,1282.3598196684309,0.0,303.57991456985474,,,,,,,,,,,,,,,,295.6595330168536,384.541217609512,1277.4283978729502,-0.25443008127766714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,6.0,0.0,180.0,10.0,18.0,2315.0,0.0,1311.2843278610515,1311.2843278610515,0.0,305.23845911026,,,,,,,,,,,,,,,,600.0034010235194,448.2876815222342,1301.7860526953232,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,6.0,0.0,192.0,11.0,12.0,2327.0,0.0,610.4896537330649,610.4896537330649,0.0,306.5882956981659,,,,,,,,,,,,,,,,209.5928667203748,200.81179347272985,608.5831224548753,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,6.0,0.0,208.0,12.0,16.0,2343.0,0.0,1454.8803369431382,1454.8803369431382,0.0,308.29980182647705,,,,,,,,,,,,,,,,569.8266664383352,521.443431901418,1447.2103206007257,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,6.0,0.0,224.0,13.0,16.0,2359.0,0.0,1026.7464213323733,1026.7464213323733,0.0,309.89362120628357,,,,,,,,,,,,,,,,357.74690620965885,293.22152574712914,1022.0445153483673,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,6.0,0.0,242.0,14.0,18.0,2377.0,0.0,1260.4894857971813,1260.4894857971813,0.0,311.6163921356201,,,,,,,,,,,,,,,,438.5439104318449,393.5266213582436,1253.8495449543625,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,6.0,0.0,261.0,15.0,19.0,2396.0,0.0,1766.6690862766482,1766.6690862766482,0.0,313.34895038604736,,,,,,,,,,,,,,,,640.0462700831671,595.8699972494226,1756.264471616684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,6.0,0.0,273.0,16.0,12.0,2408.0,0.0,666.3265924663017,666.3265924663017,0.0,314.68421268463135,,,,,,,,,,,,,,,,227.6270853188745,193.5849086883046,664.2593267692444,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,6.0,0.0,284.0,17.0,11.0,2419.0,0.0,636.3762167771137,636.3762167771137,0.0,315.90002489089966,,,,,,,,,,,,,,,,255.17130241394923,211.7953600043156,634.2035359865466,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,6.0,0.0,297.0,18.0,13.0,2432.0,0.0,656.4582567400481,656.4582567400481,0.0,317.26204538345337,,,,,,,,,,,,,,,,256.41552122553384,215.7459206515313,653.7786335977138,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,6.0,0.0,328.0,19.0,31.0,2463.0,0.0,3622.4673444681043,3622.4673444681043,0.0,320.1094207763672,,,,,,,,,,,,,,,,1609.2766570178712,1142.5955849363427,3576.1559240245747,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,6.0,0.0,351.0,20.0,23.0,2486.0,0.0,2533.017304679653,2533.017304679653,0.0,322.1924283504486,,,,,,,,,,,,,,,,1240.580397365032,775.2773096609511,2506.990946486744,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,7.0,0.0,21.0,1.0,21.0,2507.0,0.0,2087.231868372058,2087.231868372058,0.0,341.5614640712738,,,,,,,,,,,,,,,,869.4238827224742,702.4760094206171,2071.0450118467334,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,7.0,0.0,41.0,2.0,20.0,2527.0,0.0,2442.24816226304,2442.24816226304,0.0,343.3878104686737,,,,,,,,,,,,,,,,1101.4654906048559,803.1257170742676,2422.6414939448873,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,7.0,0.0,56.0,3.0,15.0,2542.0,0.0,1430.1912729820326,1430.1912729820326,0.0,345.2029597759247,,,,,,,,,,,,,,,,581.563936817178,483.3840656169132,1422.8907046344095,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,7.0,0.0,70.0,4.0,14.0,2556.0,0.0,1200.3685493671285,1200.3685493671285,0.0,346.5826120376587,,,,,,,,,,,,,,,,406.2788521736948,405.10675816007716,1195.8765219586555,-0.015014960029969998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,7.0,0.0,90.0,5.0,20.0,2576.0,0.0,1338.8945967300149,1338.8945967300149,0.0,348.70984959602356,,,,,,,,,,,,,,,,477.6476095066576,435.28240032545165,1330.6723168567387,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,7.0,0.0,106.0,6.0,16.0,2592.0,0.0,1254.0463649997412,1254.0463649997412,0.0,350.3295245170593,,,,,,,,,,,,,,,,520.2403170049221,434.13283762033234,1246.9694894170793,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,7.0,0.0,119.0,7.0,13.0,2605.0,0.0,975.3449348263532,975.3449348263532,0.0,351.66947412490845,,,,,,,,,,,,,,,,374.7454624513074,365.16937990854825,971.444688502989,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,7.0,0.0,148.0,8.0,29.0,2634.0,0.0,2483.580053259415,2483.580053259415,0.0,354.1716468334198,,,,,,,,,,,,,,,,1223.3993904158995,850.0452211154561,2450.5520229603144,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,7.0,0.0,166.0,9.0,18.0,2652.0,0.0,1742.7922800327192,1742.7922800327192,0.0,356.5143277645111,,,,,,,,,,,,,,,,771.144235750426,603.0662524469305,1730.6423261153275,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,7.0,0.0,187.0,10.0,21.0,2673.0,0.0,1479.3422189193618,1479.3422189193618,0.0,358.36225485801697,,,,,,,,,,,,,,,,529.4787082584158,412.74592722363406,1469.69285890484,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,7.0,0.0,200.0,11.0,13.0,2686.0,0.0,733.1810665472676,733.1810665472676,0.0,359.7922794818878,,,,,,,,,,,,,,,,226.06399655211857,231.1496997912003,730.9732077998899,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,7.0,0.0,226.0,12.0,26.0,2712.0,0.0,1927.533986760902,1927.533986760902,0.0,362.0044631958008,,,,,,,,,,,,,,,,671.5867104531869,630.157202929564,1911.984717006125,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,7.0,0.0,242.0,13.0,16.0,2728.0,0.0,1175.5426925708268,1175.5426925708268,0.0,363.5809643268585,,,,,,,,,,,,,,,,323.72070192302004,385.7935973896449,1171.5346960360944,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,7.0,0.0,258.0,14.0,16.0,2744.0,0.0,1255.987245293256,1255.987245293256,0.0,365.096657037735,,,,,,,,,,,,,,,,405.1026718668555,397.3302742775625,1250.7563589022886,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,7.0,0.0,272.0,15.0,14.0,2758.0,0.0,905.4157297361462,905.4157297361462,0.0,366.5106418132782,,,,,,,,,,,,,,,,289.3428375792853,313.87190787305104,902.2671972072433,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,7.0,0.0,286.0,16.0,14.0,2772.0,0.0,609.3686422697313,609.3686422697313,0.0,367.93541169166565,,,,,,,,,,,,,,,,190.70261005436305,192.15026807048778,607.3061118408109,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,7.0,0.0,298.0,17.0,12.0,2784.0,0.0,490.1549270214807,490.1549270214807,0.0,369.5739870071411,,,,,,,,,,,,,,,,161.4085721386564,165.55398075024345,488.70673088670367,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,7.0,0.0,311.0,18.0,13.0,2797.0,0.0,1225.94328511567,1225.94328511567,0.0,370.95704436302185,,,,,,,,,,,,,,,,458.2492978611151,401.0298487482669,1221.2072514949705,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,7.0,0.0,337.0,19.0,26.0,2823.0,0.0,1876.6070034006166,1876.6070034006166,0.0,373.1657598018646,,,,,,,,,,,,,,,,778.9329074833519,606.9693196547142,1858.2129607668162,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,7.0,0.0,356.0,20.0,19.0,2842.0,0.0,1670.9761359424174,1670.9761359424174,0.0,374.92185401916504,,,,,,,,,,,,,,,,584.5338824224725,516.5807083642018,1661.5315237000907,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,8.0,0.0,17.0,1.0,17.0,2859.0,0.0,1894.7010329558777,1894.7010329558777,0.0,387.0423228740692,,,,,,,,,,,,,,,,783.1238640248729,632.7990178943666,1883.271198465921,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,8.0,0.0,39.0,2.0,22.0,2881.0,0.0,2495.5454200433883,2495.5454200433883,0.0,389.0324501991272,,,,,,,,,,,,,,,,1153.538912860985,844.383308699432,2472.640204164612,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,8.0,0.0,58.0,3.0,19.0,2900.0,0.0,1245.3866877039604,1245.3866877039604,0.0,390.7765989303589,,,,,,,,,,,,,,,,436.09362347677404,429.1552656386589,1238.3392481060073,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,8.0,0.0,74.0,4.0,16.0,2916.0,0.0,772.2940039494011,772.2940039494011,0.0,392.4096555709839,,,,,,,,,,,,,,,,276.1941969862319,259.98578463014974,768.6435403379595,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,90.0,5.0,16.0,2932.0,0.0,1212.524919712366,1212.524919712366,0.0,394.0392212867737,,,,,,,,,,,,,,,,355.94547620015874,388.703389739816,1208.0378299230867,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,105.0,6.0,15.0,2947.0,0.0,1173.6467317620154,1173.6467317620154,0.0,395.57920813560486,,,,,,,,,,,,,,,,404.55173565706843,404.04874301369074,1168.7472029300895,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,118.0,7.0,13.0,2960.0,0.0,1329.4126843748777,1329.4126843748777,0.0,396.9523358345032,,,,,,,,,,,,,,,,487.90345335093684,455.1401546633614,1324.3943338151307,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,137.0,8.0,19.0,2979.0,0.0,1905.5169690155103,1905.5169690155103,0.0,398.80450963974,,,,,,,,,,,,,,,,923.7097416303942,617.7027527583754,1889.856340264798,-0.044954990009999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,154.0,9.0,17.0,2996.0,0.0,1096.2999426095332,1096.2999426095332,0.0,400.44160318374634,,,,,,,,,,,,,,,,407.60191647392173,367.6224944833643,1090.4611712006772,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,174.0,10.0,20.0,3016.0,0.0,716.757001462437,716.757001462437,0.0,402.5259861946106,,,,,,,,,,,,,,,,233.1079863634597,173.00230534713768,712.8076493845521,-0.044954990009999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,187.0,11.0,13.0,3029.0,0.0,603.5062811317771,603.5062811317771,0.0,403.91089725494385,,,,,,,,,,,,,,,,151.98409565597382,188.37258267851732,602.1326205087581,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,203.0,12.0,16.0,3045.0,0.0,1042.1673397384768,1042.1673397384768,0.0,405.49250411987305,,,,,,,,,,,,,,,,392.7215831026027,323.3270308372098,1036.920715123959,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,223.0,13.0,20.0,3065.0,0.0,1438.6759556145846,1438.6759556145846,0.0,407.3612687587738,,,,,,,,,,,,,,,,574.7032188034151,478.7400307197275,1428.6105017402565,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,251.0,14.0,28.0,3093.0,0.0,2632.4042963486245,2632.4042963486245,0.0,409.69351291656494,,,,,,,,,,,,,,,,1193.5940748175483,855.0583045471162,2601.585247501234,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,270.0,15.0,19.0,3112.0,0.0,1640.1432907507474,1640.1432907507474,0.0,411.46195459365845,,,,,,,,,,,,,,,,558.6017476010957,523.3802643423462,1631.161018564891,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
