Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
39,1.0,0.0,599.0,19.0,16.0,1154.0,0.0,66.13485028548507,66.13485028548507,0.0,129.235937833786,,,,,,,,,,,,,,,,36.572446914787086,23.516250844445633,65.61530644128976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1.0,0.0,620.0,20.0,21.0,1175.0,0.0,93.95611447748391,93.95611447748391,0.0,131.0972843170166,,,,,,,,,,,,,,,,40.44673108529328,30.475531544459947,93.19993305775056,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2.0,0.0,36.0,1.0,36.0,1211.0,0.0,229.71151591782356,229.71151591782356,0.0,171.37796115875244,,,,,,,,,,,,,,,,111.55897237605255,74.20394939922832,225.9213142265123,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,2.0,0.0,75.0,2.0,39.0,1250.0,0.0,258.7380176620544,258.7380176620544,0.0,174.3360137939453,,,,,,,,,,,,,,,,137.32572786498227,82.52647264247089,253.63595022554568,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,2.0,0.0,97.0,3.0,22.0,1272.0,0.0,122.41540286941525,122.41540286941525,0.0,176.27783107757568,,,,,,,,,,,,,,,,58.89731405825744,40.52978867258524,121.2409028629966,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,2.0,0.0,119.0,4.0,22.0,1294.0,0.0,79.47222708249498,79.47222708249498,0.0,178.20953106880188,,,,,,,,,,,,,,,,35.502310258033496,25.833793266947822,78.76994620302129,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,2.0,0.0,134.0,5.0,15.0,1309.0,0.0,64.81288847467147,64.81288847467147,0.0,179.64137887954712,,,,,,,,,,,,,,,,31.130024374966506,23.853181009017803,64.41034845750451,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,2.0,0.0,159.0,6.0,25.0,1334.0,0.0,117.07754131535113,117.07754131535113,0.0,181.8451862335205,,,,,,,,,,,,,,,,60.71146952273335,38.822024878675336,115.67543000729012,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,2.0,0.0,178.0,7.0,19.0,1353.0,0.0,78.70664097971829,78.70664097971829,0.0,183.58045053482056,,,,,,,,,,,,,,,,33.79215535493268,24.914481964170573,78.14273276073533,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,2.0,0.0,209.0,8.0,31.0,1384.0,0.0,160.51591086621053,160.51591086621053,0.0,186.09200644493103,,,,,,,,,,,,,,,,73.70052668481199,50.03413445580368,158.38958412310456,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
